"","pvalue","ARI","Gene","TruePvalue","Clustering","Thinning","GeneSymbol"
"57",1.24587710954527e-89,0.684507409927229,"ENSG00000233927",4.33593304153575e-163,"Univariate","Conditional","RPS28"
"58",8.39561299475287e-92,0.63513936964807,"ENSG00000149273",4.00083110148247e-164,"Univariate","Conditional","RPS3"
"59",1.92688981116262e-49,0.473409838737063,"ENSG00000177954",5.99900496600888e-146,"Univariate","Conditional","RPS27"
"60",4.18828031137873e-72,0.620020024294169,"ENSG00000109475",8.72405360954178e-161,"Univariate","Conditional","RPL34"
"61",1.13739083457881e-47,0.454417415750894,"ENSG00000142534",1.52529261287685e-153,"Univariate","Conditional","RPS11"
"62",9.36374391028702e-08,0.0356675990959494,"ENSG00000244734",3.02886566775061e-12,"Univariate","Conditional","HBB"
"63",8.76392391534564e-68,0.616856602127708,"ENSG00000142676",9.30237668420522e-158,"Univariate","Conditional","RPL11"
"64",6.28568273248718e-72,0.601787892455751,"ENSG00000145425",4.77431132771697e-158,"Univariate","Conditional","RPS3A"
"65",0.500399540906075,0.00339368812002593,"ENSG00000166710",6.15298035786161e-44,"Univariate","Conditional","B2M"
"66",3.73755317076779e-21,0.0661293571687677,"ENSG00000100985",2.41134586590113e-85,"Univariate","Conditional","MMP9"
"67",1.01099066940262e-41,0.368990295276224,"ENSG00000124882",1.22369999930972e-164,"Univariate","Conditional","EREG"
"68",1.49140892022664e-82,0.43222118999876,"ENSG00000148346",1.56723277940599e-156,"Univariate","Conditional","LCN2"
"69",1.9602792804754e-104,0.71314297468098,"ENSG00000171858",1.17369390932754e-165,"Univariate","Conditional","RPS21"
"70",8.06334528810741e-27,0.350381136293066,"ENSG00000111640",2.61705680547858e-120,"Univariate","Conditional","GAPDH"
"71",1.08888238576308e-71,0.587463261666053,"ENSG00000197958",1.10331586012665e-161,"Univariate","Conditional","RPL12"
"72",4.03116386907834e-20,0.338129888993135,"ENSG00000019582",4.38852998849237e-142,"Univariate","Conditional","CD74"
"73",4.26281155854907e-92,0.613579471094134,"ENSG00000105640",1.03878989236696e-165,"Univariate","Conditional","RPL18A"
"74",0.697654503661396,0.0471914570839886,"ENSG00000026025",2.72898974290519e-10,"Univariate","Conditional","VIM"
"75",2.98327512738258e-111,0.690803795057417,"ENSG00000089157",2.37909641878652e-170,"Univariate","Conditional","RPLP0"
"76",6.9063034730433e-73,0.604832697394472,"ENSG00000143947",3.8182529224173e-158,"Univariate","Conditional","RPS27A"
"77",3.82280851639027e-119,0.639367065580465,"ENSG00000118113",9.63349286443801e-163,"Univariate","Conditional","MMP8"
"78",2.33048615706106e-38,0.428295630884361,"ENSG00000166441",7.23081248451351e-149,"Univariate","Conditional","RPL27A"
"79",3.85771360949251e-58,0.530220172795474,"ENSG00000156482",2.21977740849627e-150,"Univariate","Conditional","RPL30"
"80",2.23641769578467e-87,0.641178695604172,"ENSG00000130255",2.69423451511847e-163,"Univariate","Conditional","RPL36"
"81",1.25919811673844e-39,0.449855387280139,"ENSG00000122026",7.96231563787301e-145,"Univariate","Conditional","RPL21"
"82",5.05857565976037e-44,0.463419150705875,"ENSG00000134419",5.24421641087418e-142,"Univariate","Conditional","RPS15A"
"83",1.16337335516429e-32,0.402128191383781,"ENSG00000080824",4.94195439955273e-143,"Univariate","Conditional","HSP90AA1"
"84",3.45055694373843e-30,0.403580941448146,"ENSG00000008988",4.41255823742988e-137,"Univariate","Conditional","RPS20"
"85",0.000226948096682857,0.164453102124272,"ENSG00000257764",6.5816942043422e-46,"Univariate","Conditional",NA
"86",2.92453747596912e-78,0.593165771452013,"ENSG00000115268",2.66194908401422e-159,"Univariate","Conditional","RPS15"
"87",1.2611655139222e-66,0.552101467153883,"ENSG00000100316",7.02351603184253e-164,"Univariate","Conditional","RPL3"
"88",9.21935551336259e-81,0.595861881293465,"ENSG00000148303",1.07316520231946e-161,"Univariate","Conditional","RPL7A"
"89",4.97150331078592e-81,0.678239677289102,"ENSG00000110700",2.81220247035214e-162,"Univariate","Conditional","RPS13"
"90",1.49814758287131e-73,0.593058064210334,"ENSG00000163682",5.29891005837664e-164,"Univariate","Conditional","RPL9"
"91",1.89438050749482e-35,0.403652038644558,"ENSG00000125691",6.17746279020559e-137,"Univariate","Conditional","RPL23"
"92",5.20006882279893e-22,0.23159338996078,"ENSG00000198786",4.84101107213866e-97,"Univariate","Conditional","ND5"
"93",1.78177817062775e-73,0.610932909581165,"ENSG00000161016",8.78388974039035e-163,"Univariate","Conditional","RPL8"
"94",2.72239592621275e-64,0.56400438182429,"ENSG00000089009",2.11184421242009e-154,"Univariate","Conditional","RPL6"
"95",2.8101300164812e-58,0.518671866372128,"ENSG00000171863",1.33707208440246e-156,"Univariate","Conditional","RPS7"
"96",6.56532139351923e-102,0.693950836063561,"ENSG00000136942",4.17924101653229e-165,"Univariate","Conditional","RPL35"
"97",1.47461236134196e-60,0.547066067061751,"ENSG00000182899",1.25286815524286e-153,"Univariate","Conditional","RPL35A"
"98",2.8769407050004e-49,0.446317008220415,"ENSG00000161970",6.62475132200503e-150,"Univariate","Conditional","RPL26"
"99",0.450154762181256,0.011436560106162,"ENSG00000197956",0.839325335072944,"Univariate","Conditional","S100A6"
"100",1.44249035050869e-76,0.607668969390571,"ENSG00000105193",2.96996037087704e-163,"Univariate","Conditional","RPS16"
"101",6.74903285964435e-54,0.547667922431498,"ENSG00000122406",2.22354405931119e-151,"Univariate","Conditional","RPL5"
"102",1.00887171293304e-67,0.572552106296721,"ENSG00000198034",1.26807934543529e-162,"Univariate","Conditional","RPS4X"
"103",3.64446798395349e-67,0.524418173621949,"ENSG00000174748",6.95143049499685e-155,"Univariate","Conditional","RPL15"
"104",2.67899469720717e-84,0.631858529270426,"ENSG00000063177",2.4645152809255e-162,"Univariate","Conditional","RPL18"
"105",7.23612770921241e-54,0.486069479716981,"ENSG00000172809",2.97647576599662e-151,"Univariate","Conditional","RPL38"
"106",6.44982020344699e-72,0.54375164140861,"ENSG00000162244",1.18558902592135e-158,"Univariate","Conditional","RPL29"
"107",1.66691225536753e-69,0.558049448629985,"ENSG00000198242",1.42594703197782e-158,"Univariate","Conditional","RPL23A"
"108",9.8840271607612e-68,0.569966850526864,"ENSG00000170889",2.08059648676668e-155,"Univariate","Conditional","RPS9"
"109",2.82553015653368e-30,0.492383809039854,"ENSG00000189403",1.52010842361668e-147,"Univariate","Conditional","HMGB1"
"110",0.0196310048545342,0.0611759096723287,"ENSG00000196154",1.91881194599733e-27,"Univariate","Conditional","S100A4"
"111",2.7480576059171e-19,0.354456984104473,"ENSG00000070756",6.12734410028197e-114,"Univariate","Conditional","PABPC1"
"112",6.05809329700145e-41,0.428952551310431,"ENSG00000166598",7.77243711774073e-157,"Univariate","Conditional","HSP90B1"
"113",3.47960506336988e-15,0.0705021412556016,"ENSG00000164047",3.52995601827047e-131,"Univariate","Conditional","CAMP"
"114",4.04093760800552e-06,0.0654882126261699,"ENSG00000104918",2.18239616098588e-30,"Univariate","Conditional","RETN"
"115",1.2180107443405e-31,0.344957030648104,"ENSG00000179218",1.4483437485065e-157,"Univariate","Conditional","CALR"
"116",0.570065343976019,-0.00160904041017461,"ENSG00000184009",1.76638423169744e-21,"Univariate","Conditional","ACTG1"
"117",0.474601067681157,0.00556860204594877,"ENSG00000164104",1.26873243401205e-15,"Univariate","Conditional","HMGB2"
"118",9.96602360543801e-05,0.172611545850198,"ENSG00000122566",3.35305008731159e-78,"Univariate","Conditional","HNRNPA2B1"
"119",1.86083941344531e-91,0.644093042992929,"ENSG00000168028",3.40360350717861e-167,"Univariate","Conditional","RPSA"
"120",4.49863169025128e-46,0.475313654112888,"ENSG00000188846",1.04448133595674e-152,"Univariate","Conditional","RPL14"
"121",5.43428762939081e-45,0.434905830638602,"ENSG00000123416",1.75128433273283e-152,"Univariate","Conditional","TUBA1B"
"122",1.69229764173969e-54,0.470915953804846,"ENSG00000221983",7.60895126222098e-144,"Univariate","Conditional","UBA52"
"123",3.6905466883042e-51,0.560920182192431,"ENSG00000147604",3.14153648507137e-156,"Univariate","Conditional","RPL7"
"124",2.56231791343672e-17,0.180387895412989,"ENSG00000115590",4.5306796874441e-58,"Univariate","Conditional","IL1R2"
"125",0.39590741696184,0.045868583614546,"ENSG00000067082",5.69612026201504e-44,"Univariate","Conditional","KLF6"
"126",0.260134380520992,-0.0042036907109153,"ENSG00000164821",9.44327585657184e-06,"Univariate","Conditional","DEFA4"
"127",0.302919249126839,0.0118495218507256,"ENSG00000135046",2.46628029191558e-07,"Univariate","Conditional","ANXA1"
"128",1.49178155755347e-10,0.20558751576152,"ENSG00000153187",2.23774056124666e-86,"Univariate","Conditional","HNRNPU"
"129",1.69228757507311e-13,0.248398611862811,"ENSG00000198830",6.46368320929824e-103,"Univariate","Conditional","HMGN2"
"130",1.40874176159434e-66,0.54384324901763,"ENSG00000118181",3.54098409852453e-153,"Univariate","Conditional","RPS25"
"131",3.48550759467266e-57,0.543515047508746,"ENSG00000198755",3.21077253224051e-166,"Univariate","Conditional","RPL10A"
"132",1.27036324114715e-58,0.521638708356766,"ENSG00000204628",4.15493579822373e-152,"Univariate","Conditional","RACK1"
"133",1.86452642520324e-08,0.158149296534417,"ENSG00000104904",1.09750091812029e-90,"Univariate","Conditional","OAZ1"
"134",1.2631255662392e-25,0.282116566266186,"ENSG00000100097",2.85713241841873e-94,"Univariate","Conditional","LGALS1"
"135",5.53321118040119e-07,0.205976645369231,"ENSG00000163563",7.92310400605744e-29,"Univariate","Conditional","MNDA"
"136",5.07900962672652e-25,0.35367170390974,"ENSG00000131469",6.22209491397544e-123,"Univariate","Conditional","RPL27"
"137",1.46640083616755e-56,0.52229488021127,"ENSG00000149806",2.42112039298291e-146,"Univariate","Conditional","FAU"
"138",0.00808058584324726,0.0837307785390136,"ENSG00000130066",5.46591494817958e-63,"Univariate","Conditional","SAT1"
"139",0.590979926830586,0.0344022667657933,"ENSG00000108518",3.49099557309675e-38,"Univariate","Conditional","PFN1"
"140",1.11763024421688e-49,0.491512723821789,"ENSG00000074800",2.19350983000275e-153,"Univariate","Conditional","ENO1"
"141",1.55175050652859e-05,0.147782877126903,"ENSG00000148773",1.15150522248999e-91,"Univariate","Conditional","MKI67"
"142",4.65683671913033e-70,0.504634122553465,"ENSG00000083845",4.3564971378258e-169,"Univariate","Conditional","RPS5"
"143",0.000820889198335652,0.102388391995297,"ENSG00000100448",6.37642490937781e-93,"Univariate","Conditional","CTSG"
"144",2.30450792389097e-49,0.502372601822826,"ENSG00000071082",6.67658022035863e-150,"Univariate","Conditional","RPL31"
"145",0.0264020890876581,0.0937369135374652,"ENSG00000120129",7.37792177951386e-56,"Univariate","Conditional","DUSP1"
"146",5.21284222944543e-52,0.481892145122301,"ENSG00000114391",5.94919674302916e-151,"Univariate","Conditional","RPL24"
"147",0.166911865584118,0.0279407628184048,"ENSG00000172757",7.63711903497341e-56,"Univariate","Conditional","CFL1"
"148",0.00413259194329836,-0.000434988808233351,"ENSG00000138071",4.5962399254489e-12,"Univariate","Conditional","ACTR2"
"149",5.6256206016219e-16,0.257842588069192,"ENSG00000177606",8.08687042036507e-109,"Univariate","Conditional","JUN"
"150",5.95636752288892e-18,0.197590273682623,"ENSG00000109321",4.39841839169196e-100,"Univariate","Conditional","AREG"
"151",6.82560161197883e-05,0.103469515726497,"ENSG00000038427",1.84740615620185e-71,"Univariate","Conditional","VCAN"
"152",8.81679160316214e-25,0.342040430722396,"ENSG00000044574",1.60648129496968e-129,"Univariate","Conditional","HSPA5"
"153",8.09022448814401e-71,0.535648431349666,"ENSG00000174444",8.28720123542614e-162,"Univariate","Conditional","RPL4"
"154",0.0984691918501018,0.021060719240975,"ENSG00000234745",8.91102577101796e-36,"Univariate","Conditional","HLA-B"
"155",0.295866471589137,0.0614847496692411,"ENSG00000185201",9.13654380470357e-53,"Univariate","Conditional","IFITM2"
"156",6.46287471503768e-13,0.235669239561853,"ENSG00000096060",2.5480568125787e-98,"Univariate","Conditional","FKBP5"
"157",8.21623336805993e-73,0.55913125162643,"ENSG00000196262",8.3254515847362e-162,"Univariate","Conditional","PPIA"
"158",1.10782078402631e-64,0.552416148642855,"ENSG00000065978",7.22685566931569e-157,"Univariate","Conditional","YBX1"
"159",1.3407686263064e-19,0.2412927889248,"ENSG00000196230",2.33100510829081e-137,"Univariate","Conditional","TUBB"
"160",1.70411092889034e-05,0.0991552150467581,"ENSG00000169429",4.10916219673496e-37,"Univariate","Conditional","CXCL8"
"161",7.247948925454e-05,0.124780523325674,"ENSG00000131747",1.85469117672996e-88,"Univariate","Conditional","TOP2A"
"162",0.936092172748125,-0.000421902348658363,"ENSG00000136167",4.61278089921481e-06,"Univariate","Conditional","LCP1"
"163",4.08530994263237e-41,0.349145203561978,"ENSG00000169385",8.43589136853058e-129,"Univariate","Conditional","RNASE2"
"164",1.33089208074191e-39,0.434446485203811,"ENSG00000140264",1.03299787562913e-138,"Univariate","Conditional","SERF2"
"165",1.63933312716117e-57,0.418040478527863,"ENSG00000096384",1.16000476407486e-164,"Univariate","Conditional","HSP90AB1"
"166",5.88047836354595e-63,0.51023342196442,"ENSG00000114942",1.72298601271784e-164,"Univariate","Conditional","EEF1B2"
"167",0.00896187614793816,0.0532571090688086,"ENSG00000021355",1.06860384244268e-42,"Univariate","Conditional","SERPINB1"
"168",0.0019942835991526,0.0756557915393282,"ENSG00000143549",1.56873146878464e-44,"Univariate","Conditional","TPM3"
"169",2.08094354512081e-39,0.3822081656731,"ENSG00000152518",1.07440797293285e-137,"Univariate","Conditional","ZFP36L2"
"170",3.51786376266971e-43,0.443923019508626,"ENSG00000196531",4.18381704132562e-142,"Univariate","Conditional","NACA"
"171",1.39698564946291e-23,0.33946276974209,"ENSG00000175061",1.11048736631877e-120,"Univariate","Conditional","SNHG29"
"172",6.58929352699305e-104,0.583171732205959,"ENSG00000008438",3.42397999279632e-163,"Univariate","Conditional","PGLYRP1"
"173",0.631050215884813,-0.000745678893340005,"ENSG00000163041",5.0225521059701e-13,"Univariate","Conditional","H3-3A"
"174",4.60225959554796e-43,0.489371079049649,"ENSG00000164032",2.94724898843373e-144,"Univariate","Conditional","H2AZ1"
"175",1.022001586343e-06,0.171893527609648,"ENSG00000125740",4.5171485365238e-71,"Univariate","Conditional","FOSB"
"176",3.66163110435676e-06,0.171080732314737,"ENSG00000124172",6.69712039981629e-92,"Univariate","Conditional","ATP5F1E"
"177",6.88904785415308e-14,0.206753149720091,"ENSG00000167996",3.34286287033666e-77,"Univariate","Conditional","FTH1"
"178",0.171192603785941,0.00855725234015864,"ENSG00000092841",0.701728361149517,"Univariate","Conditional","MYL6"
"179",1.75354356061061e-61,0.507640944543368,"ENSG00000135486",4.90884181380861e-166,"Univariate","Conditional","HNRNPA1"
"180",2.98093825363968e-45,0.519649822914673,"ENSG00000116251",3.95950804370146e-154,"Univariate","Conditional","RPL22"
"181",0.154680274360792,0.0450739927771101,"ENSG00000206503",2.03409057042458e-52,"Univariate","Conditional","HLA-A"
"182",0.000124137899148117,0.0736176957189255,"ENSG00000051523",6.71533608661204e-59,"Univariate","Conditional","CYBA"
"183",8.23087726031399e-05,0.112922637286779,"ENSG00000267519",1.06887055430289e-58,"Univariate","Conditional",NA
"184",1.16565599321469e-51,0.42169109597559,"ENSG00000124795",5.18789150030716e-156,"Univariate","Conditional","DEK"
"185",0.000346964056484,0.127164031264415,"ENSG00000187837",4.17161079668474e-56,"Univariate","Conditional","H1-2"
"186",1.13119347748187e-25,0.349883184269477,"ENSG00000181163",3.3770353786496e-139,"Univariate","Conditional","NPM1"
"187",6.96521497840799e-60,0.448317202472594,"ENSG00000233276",3.99217085063114e-173,"Univariate","Conditional","GPX1"
"188",3.91256912441995e-37,0.385366392444194,"ENSG00000115053",6.07963870614385e-153,"Univariate","Conditional","NCL"
"189",2.96205538895488e-15,0.229524038952588,"ENSG00000149516",7.23840797160637e-80,"Univariate","Conditional","MS4A3"
"190",1.28705669585809e-77,0.51023342196442,"ENSG00000084207",4.62077471040198e-169,"Univariate","Conditional","GSTP1"
"191",2.46918757898121e-27,0.278258067434978,"ENSG00000115271",3.5255119677058e-106,"Univariate","Conditional","GCA"
"192",1.78103026228852e-05,0.160283089495285,"ENSG00000117724",8.05363242129849e-90,"Univariate","Conditional","CENPF"
"193",3.3722949406613e-20,0.175613962097191,"ENSG00000204287",8.44984977781753e-143,"Univariate","Conditional","HLA-DRA"
"194",0.031157359120198,0.0866623065942778,"ENSG00000100906",3.82219965324873e-39,"Univariate","Conditional","NFKBIA"
"195",5.00944367332162e-42,0.372105338084953,"ENSG00000187109",3.87794898901163e-149,"Univariate","Conditional","NAP1L1"
"196",2.23394344332111e-05,0.017166422139246,"ENSG00000188536",2.4044829399134e-08,"Univariate","Conditional","HBA2"
"197",7.28947481600025e-18,0.328406996318112,"ENSG00000124614",1.19594564036366e-132,"Univariate","Conditional","RPS10"
"198",0.0447405132086816,0.0636411673284736,"ENSG00000132475",2.96828169556827e-63,"Univariate","Conditional","H3-3B"
"199",7.49647433698355e-13,0.190619920073481,"ENSG00000212907",1.90755069181969e-78,"Univariate","Conditional","ND4L"
"200",1.13411686768659e-52,0.428087889202802,"ENSG00000119335",1.12012112483794e-156,"Univariate","Conditional","SET"
"201",0.294606813290189,9.1486387651209e-05,"ENSG00000108654",3.58692115231887e-22,"Univariate","Conditional","DDX5"
"202",7.88765979583963e-22,0.334757591152986,"ENSG00000109971",1.11898701791089e-130,"Univariate","Conditional","HSPA8"
"203",0.433216284418105,0.0227065056598754,"ENSG00000144802",1.19924809323653e-19,"Univariate","Conditional","NFKBIZ"
"204",0.139628658415711,0.00663963321212434,"ENSG00000291237",6.44982132029518e-09,"Univariate","Conditional",NA
"205",1.75265354439431e-65,0.31795297958758,"ENSG00000096006",1.19177376049164e-142,"Univariate","Conditional","CRISP3"
"206",6.44799839131235e-128,0.762646881436105,"ENSG00000272398",7.94403756801938e-168,"Univariate","Conditional","CD24"
"207",0.0148019516387687,-0.00365853794330181,"ENSG00000105835",0.00377898355877918,"Univariate","Conditional","NAMPT"
"208",0.0424352645289665,0.012249605713517,"ENSG00000163466",1.85450133466681e-26,"Univariate","Conditional","ARPC2"
"209",2.61319966654725e-15,0.31329313266249,"ENSG00000107581",5.75618586547206e-131,"Univariate","Conditional","EIF3A"
"210",0.215065615748268,0.00232664632722273,"ENSG00000100300",0.000163573799664172,"Univariate","Conditional","TSPO"
"211",1.36349859728306e-28,0.329950579839758,"ENSG00000127022",2.4940627918533e-119,"Univariate","Conditional","CANX"
